Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
fuckthevoters,US,1,139,73.223.230.148,c-73-223-230-148.hsd1.ca.comcast.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.1.8 on Windows 7,0,0,2017-11-27,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,9,None
fulcrum01,GB,33,94,92.5.217.154,host-92-5-217-154.as43234.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2011-08-01,TT-AOLUK-AS- GB,43234,135,None
fumed,TH,234,647,124.109.1.207,124.109.1.207,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-08-15,SERVENET-AS-TH-AP ServeNET Solution Limited Partnership- TH,45413,158,None
fun,US,257,3350,172.97.103.47,172.97.103.47,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.4-alpha on Linux,0,0,2015-08-21,BROWNRICE-INTERNET-1 - Brownrice Internet- Inc.- US,17098,1050,None
funkturm,DE,2924,44,185.72.247.145,185.72.247.145,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on FreeBSD,0,0,2014-12-30,TTM- DE,47447,9800,None
FunOrLolDontObeyDH,FR,4,89,37.187.51.225,dilichen.fr,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-08-16,OVH- FR,16276,32,None
furball,CH,204,363,178.209.52.162,162-52-209-178.static.edis.at,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2013-02-19,NINE- CH,29691,366,None
FurryInsurance,US,456,674,67.254.247.220,mta-67-254-247-220.nyc.rr.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-05-19,SCRR-12271 - Time Warner Cable Internet LLC- US,12271,1240,None
FutureGadgetLab,HK,155,653,223.16.94.49,223.16.94.49,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-08-10,HGC-AS-AP Hutchison Global Crossing- HK,18116,441,None
g0rynnas,RU,2,277,91.211.107.172,91.211.107.172,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-11-13,BALNET-AS- RU,48654,18,None
g4rl1c,FR,74,300,149.202.4.241,ip241.ip-149-202-4.eu,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-08-21,OVH- FR,16276,168,None
gabelmoo,DE,1402,38,131.188.40.189,despari.informatik.uni-erlangen.de,443,80,1,0,0,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2010-01-19,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.- DE,680,20,None
Gabriel,FR,604,639,37.187.98.51,mail.fangfufu.co.uk,16000,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-10-14,OVH- FR,16276,1320,None
gabriela,CL,106,3778,164.77.133.220,164.77.133.220,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-02-14,ENTEL CHILE S.A.- CL,6471,61,None
gaipa,NL,1503,5,46.23.72.81,46.23.72.81,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-02-03,UK2NET-AS- GB,13213,14400,None
galapagospadda,SE,154,82,217.210.226.3,217-210-226-3-no537.tbcn.telia.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-08-02,TELIANET-SWEDEN Telia Company- SE,3301,360,None
galassia,AT,1189,79,213.227.164.79,213.227.164.79,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-30,ANEXIA-AS A-9020 Klagenfurt- AT,42473,3460,None
Galaxy,HU,1612,20,91.219.236.232,senai.commerceplanpartner.com,9001,None,0,1,1,1,0,1,1,1,0,Tor 0.3.2.6-alpha on Linux,0,0,2015-05-10,SERVERASTRA-AS- HU,56322,3410,None
GambitNashRelay1,FR,3020,12589,37.187.130.226,mail.gambitnash.co.uk,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-12-15,OVH- FR,16276,6130,None
Gamma,NL,5076,3545,51.15.53.75,75-53-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-01-15,AS12876- FR,12876,11600,None
GammaXYZ,NL,2737,27,51.15.36.164,node2.tor.angristan.xyz,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-11-01,AS12876- FR,12876,8870,None
Gandi,MD,3074,203,178.17.170.196,178-17-170-196.static.as43289.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-22,TRABIA trabia network- MD,43289,5730,None
Gandi2,MD,2279,203,178.17.170.196,178-17-170-196.static.as43289.net,444,81,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-22,TRABIA trabia network- MD,43289,4620,None
gangstatestOn33,DE,424,403,84.200.8.33,root79-web3.ip-projects.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2014-04-18,ACCELERATED-IT- DE,31400,2380,None
gans,NL,62,6,178.18.83.215,vps62275.public.cloudvps.com,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.3.1.9 on Linux,0,0,2012-07-11,XL-AS- NL,35470,64,None
ganymede,DE,1020,291,93.208.134.192,p5DD086C0.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-15,DTAG Internet service provider operations- DE,3320,3290,None
gap0023,DE,377,623,176.9.53.52,mx1.compaso.de,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2015-07-19,HETZNER-AS- DE,24940,1100,None
gapcoinclub0,JP,256,590,172.104.88.43,li1698-43.members.linode.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-08,LINODE-AP Linode- LLC- US,63949,805,None
gapcoinclub1,JP,194,471,172.104.85.43,li1695-43.members.linode.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-08,LINODE-AP Linode- LLC- US,63949,509,None
gar,US,0,324,108.16.9.40,pool-108-16-9-40.phlapa.fios.verizon.net,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-09,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,48,None
Garak,NL,3238,10,51.15.44.54,54-44-15-51.rev.cloud.scaleway.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-11-14,AS12876- FR,12876,10500,None
garfonsoTorRelay,DE,84,61,109.90.105.212,ip-109-90-105-212.hsi11.unitymediagroup.de,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2013-07-09,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,5090,None
gargath,US,5,1993,192.155.95.222,gargath.neverending.org,9851,None,0,0,0,0,0,1,1,1,1,Tor 0.3.0.8 on Linux,0,0,2013-09-20,LINODE-AP Linode- LLC- US,63949,14,None
garin,TR,1435,1620,45.123.118.101,45.123.118.101,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-09-07,DGN- TR,43260,3400,None
GarryTheTor,TR,13744,404,193.29.187.85,dagtyv.colevismance.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-07,THCPROJECTS- RO,51177,49300,None
Gate10002,DE,46,207,85.25.13.222,static-ip-85-25-13-222.inaddr.ip-pool.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-08-18,PLUSSERVER-AS- DE,8972,164,None
gate2,FR,80,8969,62.75.255.37,static-ip-62-75-255-37.inaddr.ip-pool.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-04-14,PLUSSERVER-AS- DE,8972,145,None
Gawain,FR,845,59,51.15.217.217,gawain.exit.torworld.org,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-12-01,AS12876- FR,12876,2400,None
geay,RO,3526,3946,93.115.241.50,93.115.241.50.ch-center.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-05-03,CH-NET-AS- RO,41011,15900,None
geebusro,CH,66,64,84.226.125.7,adsl-84-226-125-7.adslplus.ch,9090,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2016-11-12,SUNRISE- CH,6730,198,None
geekbox,DE,20375,60,5.9.151.241,geekbox.info,4223,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.7 on Linux,0,0,2013-09-19,HETZNER-AS- DE,24940,83200,None
Gegety,SC,233,393,94.102.50.42,94.102.50.42,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-03-22,QUASINETWORKS- NL,29073,402,None
GehanuvTyn5nags,RU,1573,629,185.189.14.230,arsm20201.example.com,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-02-05,SUPERSERVERSDATACENTER- RU,50113,3670,None
Geheimschreiber,GB,3,17,165.120.194.116,host165-120-194-116.range165-120.btcentralplus.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-09-06,BT-UK-AS BTnet UK Regional network- GB,2856,4140,None
GenertionMother,US,283,422,198.211.33.39,v198-211-33-39.us-lax.sugarhosts.com,16186,27971,0,0,1,0,0,1,1,1,1,Tor 0.3.2.3-alpha on Linux,0,0,2017-11-16,FINALFRONTIER - Final Frontier Corporation- VG,395681,1310,None
Genisys,BE,87,7,109.128.155.229,229.155-128-109.adsl-dyn.isp.belgacom.be,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-09-27,BELGACOM-SKYNET-AS- BE,5432,302,None
genshiken,GB,2,621,188.223.77.243,bcdf4df3.skybroadband.com,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2015-02-18,BSKYB-BROADBAND-AS- GB,5607,18,None
Gensokyo,VN,17,297,103.199.16.66,103.199.16.66,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.2.4-alpha on Linux,0,0,2017-09-24,GREENCLOUDVPS-AS-VN 365 Online technology joint stock company- VN,63734,72,None
gentootor,US,565,26,66.246.75.167,astralcloak.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.7 on Linux,0,0,2014-04-09,LINODE-AP Linode- LLC- US,63949,16100,None
Geoff,DE,3990,2847,178.254.39.85,178.254.39.85,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2014-04-07,EVANZOAS- DE,42730,17400,None
Geoff2,CZ,2952,1778,31.31.73.200,31.31.73.200,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-02-20,WEDOS- CZ,197019,7750,None
Geoff3,DE,4091,284,178.254.9.25,v45756.1blu.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-02-20,EVANZOAS- DE,42730,11100,None
Geoff4,CZ,2662,184,31.31.74.177,31.31.74.177,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-03-05,WEDOS- CZ,197019,10600,None
georgebbbb,PL,3245,2149,217.113.158.52,52.piwet.pulawy.pl,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2015-07-13,PULMAN-EDU-AS PULMAN Autonomous System - EDU- PL,39909,10300,None
georgector,GB,954,722,88.109.19.210,88-109-19-210.dynamic.dsl.as9105.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-03-12,TISCALI-UK ISP Network- UK- GB,9105,4290,None
GeorgeIV,RU,1882,63,37.153.3.200,37.153.3.200,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-09-03,SETI-WEBA- RU,196750,5760,None
georgeTorwell,US,102,742,198.96.88.115,198.96.88.115.static.quadranet.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2017-10-30,ASN-QUADRANET-GLOBAL - QuadraNet- Inc- US,8100,412,None
GermanBight,DE,8935,292,136.243.114.62,german-bight.boughton.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-04-08,HETZNER-AS- DE,24940,34500,None
GermanCraft,FR,21872,106,94.23.204.175,94.23.204.175,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-10-05,OVH- FR,16276,33700,None
GermanCraft2,FR,645,363,54.36.237.163,ip163.ip-54-36-237.eu,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-19,OVH- FR,16276,1620,None
GermanNode1,DE,39,28,84.19.179.229,tor-exit-node.raboese.eu,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2014-12-11,KEYWEB-AS- DE,31103,133,None
GermanTor77,DE,6182,2735,85.214.136.179,h1450929.stratoserver.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-05-16,STRATO STRATO AG- DE,6724,15200,None
gerpgorp,US,397,50,173.208.157.35,fluct.inentzlezeal.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-12-02,WII-KC - WholeSale Internet- Inc.- US,32097,2720,None
Gertrude,GB,1222,809,176.58.100.98,tor-exit-node.gertrude.stuken.me,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2014-10-16,LINODE-AP Linode- LLC- US,63949,2210,None
Gettingthingsdone,NL,2973,26,62.212.95.147,ams01-tor-exit-router.org,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-10-06,LEASEWEB-NL Netherlands- NL,60781,10300,None
gGDHjdcC6zAlM8k08lX,DE,7979,584,37.120.174.249,v22017024312444814.supersrv.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-02-13,NETCUP-AS netcup GmbH- DE,197540,14600,None
GhostAV,DE,638,8,79.250.137.226,p4FFA89E2.dip0.t-ipconnect.de,110,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-05-25,DTAG Internet service provider operations- DE,3320,1510,None
ghostcore,US,10,625,162.220.218.109,162.220.218.109,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-02-20,NETRANGE - Corporate Colocation Inc.- US,17139,28,None
GhostGuru,LT,935,635,87.236.215.216,87.236.215.216,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-11-07,CHERRYSERVERS1-AS- LT,16125,1610,None
GIBBLYSKE,KE,31,80,62.12.114.61,static-62-12-114-61.ips.angani.co,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.8 on Linux,0,0,2017-11-30,ANGANI-AS- KE,37684,52,None
Gibson,RO,8242,366,188.241.58.220,screetre.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-18,THCPROJECTS- RO,51177,21200,None
giesing,ES,46,2649,82.223.36.196,82.223.36.196,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-04-08,ONEANDONE-AS Brauerstrasse 48- DE,8560,163,None
giesskanne,FR,755,259,92.222.181.104,104.ip-92-222-181.eu,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-04-22,OVH- FR,16276,3160,None
giftfish,DE,2152,26,148.251.238.253,gateway.giftfish.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.7 on OpenBSD,0,0,2016-12-15,HETZNER-AS- DE,24940,5840,None
Gigi,US,2545,921,138.197.207.243,138.197.207.243,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-10-25,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,3600,None
gingerfox,LV,1591,17,185.61.149.247,185.61.149.247,8080,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-05-02,MAKONIX- LV,52173,4880,None
giorgetti,NL,2414,7,217.23.15.200,customer.worldstream.nl,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-02-03,WORLDSTREAM- NL,49981,25500,None
git,DE,718,5946,84.16.241.89,84.16.241.89,31018,18557,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-03-31,LEASEWEB-- DE,28753,1210,None
givepeaceatry,DE,0,13,78.52.97.85,x4e346155.dyn.telefonica.de,9001,None,0,0,0,0,0,0,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-05-14,TDDE-ASN1- DE,6805,23,None
gizrelay,GB,1,724,81.143.236.158,host81-143-236-158.in-addr.btopenworld.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.12 on Linux,0,0,2016-02-24,BT-UK-AS BTnet UK Regional network- GB,2856,22,None
gklxvi,US,105,190,66.235.24.122,c-66-235-24-122.sea.wa.customer.broadstripe.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2014-04-30,AS-VOBIZ - vanoppen.biz LLC- US,11404,161,None
GLaDOS,NL,217,4338,85.17.214.177,85.17.214.177,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.0.7 on Linux,0,0,2015-08-06,LEASEWEB-NL Netherlands- NL,60781,1020,None
glenda0,DE,37,1384,176.9.157.222,r-36.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.1-alpha on Linux,0,0,2016-01-01,HETZNER-AS- DE,24940,95,None
glenda2,DE,96,1542,78.47.117.28,glenda2.r-36.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-04-29,HETZNER-AS- DE,24940,358,None
glittershy,US,5743,125,96.255.14.191,pool-96-255-14-191.washdc.fios.verizon.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2015-10-22,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,6530,None
gloryukraine,UA,0,5,77.120.137.93,77-120-137-93.dynamic-FTTB.datasvit.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Windows 7,0,0,2015-11-15,VOLIA-AS- UA,25229,41,None
glstr5ext5,RU,240,77,185.154.22.50,185.154.22.50,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.6.10 on Linux,0,0,2017-10-03,RU-BISINESS- RU,206440,681,None
gnarzkorf2,DE,1,1981,80.81.243.27,vz127.worldserver.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.3.0.8 on Linux,0,0,2017-03-01,SPEEDBONE-AS- DE,15657,34,None
GniX,CA,81,50,69.196.165.41,nixbits.org,9002,None,0,0,1,0,0,0,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-10-19,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,224,None
gnu,CA,1,6,74.57.235.186,modemcable186.235-57-74.mc.videotron.ca,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-07-19,VIDEOTRON - Videotron Telecom Ltee- CA,5769,27,None
gnuterrypratchett,DE,153,20,130.185.104.50,130.185.104.50,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2015-12-30,XIRRA- DE,51191,447,None
goatrelay,FR,2552,28,178.32.222.125,thagoat.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-11-09,OVH- FR,16276,9030,None
goddisignz,DE,158,24,79.233.162.146,p4FE9A292.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-09-27,DTAG Internet service provider operations- DE,3320,447,None
godouah,US,7,56,96.3.84.35,96-3-84-35-dynamic.midco.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-10-03,MIDCO-NET - Midcontinent Communications- US,11232,82,None
godtfred,US,0,11,104.131.72.61,tor.legoktm.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.12 on Linux,0,0,2015-11-14,DIGITALOCEAN-ASN-NY2 - DigitalOcean- LLC- US,62567,7,None
GoElephantGoGoGo,SE,69,415,31.208.8.205,31-208-8-205.cust.bredband2.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2012-04-20,BREDBAND2- SE,29518,243,None
goesta,RU,468,12,31.184.198.152,31.184.198.152,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-04-11,PIN-AS- RU,44050,1390,None
Goetze,DE,27704,80,144.76.244.172,goetze.macht.das.tor,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2016-12-12,HETZNER-AS- DE,24940,85100,None
GoliathVersusDataV2,DE,1,250,85.214.47.233,h2568384.stratoserver.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.2.1-alpha on Linux,0,0,2017-09-30,STRATO STRATO AG- DE,6724,11,None
gondii,US,83,625,45.55.108.110,45.55.108.110,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-12-27,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,166,None
gontran,CA,2264,431,167.114.67.4,gontran.ncis.ca,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-11-16,OVH- FR,16276,7820,None
GoodfellowTorRelay,FR,8637,7,92.222.180.10,latemar.goodfellow.it,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-01-23,OVH- FR,16276,21100,None
goodguygreg,CH,3110,1471,81.6.36.108,81-6-36-108.init7.net,9001,9002,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-08-05,INIT7- CH,13030,8050,None
GoodLuck,DE,2730,253,82.212.221.34,hosting.ng-marketing.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2017-08-04,KRICK-TECHNOLOGIC-AS Mainparkring 4- DE,29624,9490,None
goodvikings,CA,101,1046,167.114.34.150,167.114.34.150,9001,None,0,1,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-01-29,OVH- FR,16276,166,None
gopherfart,US,65,92,192.241.206.171,gopher.fart.website,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-01-13,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,181,None
gordonkeybag,FR,1320,676,91.229.20.27,rault.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-10-21,FIRSTHEBERG- FR,197922,2650,None
gorfnets,US,33,1040,209.141.49.38,209.141.49.38,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-03-21,PONYNET - FranTech Solutions- US,53667,142,None
gorgothzilla,FR,266,800,51.15.177.148,gorgothzilla.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-05-18,AS12876- FR,12876,1120,None
gork,RU,618,8,194.63.142.11,194.63.142.11,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-31,SUPERSERVERSDATACENTER- RU,50113,5140,None
gorn,GB,576,7373,195.12.48.76,no-mans-land.m247.com,6784,23646,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-30,M247- GB,9009,1590,None
gorn,UA,405,1334,46.28.69.53,46.28.69.53,7210,26723,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-02-28,ITLAS- UA,15626,1150,None
gostor,NL,239,392,51.15.53.118,118-53-15-51.rev.cloud.scaleway.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2014-06-06,AS12876- FR,12876,463,None
GothamsPlanet,IE,5359,282,79.137.112.4,ip4.ip-79-137-112.eu,443,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-09-15,OVH- FR,16276,36700,None
gotosshhol,BG,569,594,217.12.202.40,8704.aservers,301,6678,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-09-21,ITL-- BG,59729,1570,None
gotroot,BG,733,8,93.123.73.123,93.123.73.123,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-10-06,HISTATE- BG,206776,25200,None
gozdata,FR,183,115,89.234.186.18,log.bzh,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-04-25,GRIFON- FR,204092,469,None
grabbag,US,52,347,98.193.192.116,c-98-193-192-116.hsd1.tn.comcast.net,1194,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-06-28,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,120,None
GrafDracula,RO,17307,404,188.214.30.159,188.214.30.159,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-09-04,THCPROJECTS- RO,51177,36800,None
graffentor,DK,2449,258,87.52.3.33,x1-6-00-26-88-05-aa-c0.cpe.webspeed.dk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-03-03,TDC TDC A/S- DK,3292,5470,None
grahamstaines,IN,26,391,139.59.15.218,staines.jagr.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.2.4-alpha on FreeBSD,0,0,2017-08-09,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,119,None
granby,AT,3995,793,212.69.166.122,hunghung.castlegem.co.uk,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-08-09,NEO-ASN legacy Neotelecoms- FR,8218,15100,None
grantman,US,819,19,199.188.194.53,199-188-194-53.PUBLIC.monkeybrains.net,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-05-20,MONKEYBRAINS - Monkey Brains- US,32329,956,None
Graph,RO,0,15,82.78.248.236,82-78-248-236.rdsnet.ro,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.10 on Windows Server 2003 [server],0,0,2011-07-23,RCS-RDS 73-75 Dr. Staicovici- RO,8708,15,None
graphiclunarkid,GB,2,1298,85.119.83.141,gascony.richardskingdom.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.29 on Linux,0,0,2014-06-05,JUMP- GB,8943,25,None
